GPSWeek [weeks];GPSSecondsOfWeek [s];Velocity [meter/second]
1900;126683.241999865;7.42222222222222
1900;126683.261999846;7.43055555555556
1900;126683.282000065;7.42222222222222
1900;126683.302000046;7.42222222222222
1900;126683.322000027;7.42222222222222
1900;126683.342000008;7.42222222222222
1900;126683.361999989;7.4
1900;126683.381999969;7.4
1900;126683.40199995;7.4
1900;126683.421999931;7.37222222222222
1900;126683.441999912;7.36388888888889
1900;126683.461999893;7.35833333333333
1900;126683.481999874;7.36388888888889
1900;126683.501999855;7.36388888888889
1900;126683.521999836;7.34166666666667
1900;126683.542000055;7.32222222222222
1900;126683.562000036;7.34444444444445
1900;126683.582000017;7.325
1900;126683.601999998;7.325
1900;126683.621999979;7.31388888888889
1900;126683.64199996;7.30555555555556
1900;126683.661999941;7.3
1900;126683.681999922;7.29166666666667
1900;126683.701999903;7.29166666666667
1900;126683.721999884;7.275
1900;126683.741999865;7.26388888888889
1900;126683.761999846;7.27222222222222
1900;126683.782000065;7.26388888888889
1900;126683.802000046;7.26388888888889
1900;126683.822000027;7.23611111111111
1900;126683.842000008;7.24166666666667
1900;126683.861999989;7.24166666666667
1900;126683.881999969;7.23055555555556
1900;126683.90199995;7.23055555555556
1900;126683.921999931;7.22222222222222
1900;126683.941999912;7.21666666666667
1900;126683.961999893;7.19722222222222
1900;126683.981999874;7.18611111111111
1900;126684.001999855;7.18611111111111
1900;126684.021999836;7.17777777777778
1900;126684.042000055;7.16666666666667
1900;126684.062000036;7.15277777777778
1900;126684.082000017;7.12777777777778
1900;126684.101999998;7.12777777777778
1900;126684.121999979;7.15277777777778
1900;126684.14199996;7.14722222222222
1900;126684.161999941;7.12777777777778
1900;126684.181999922;7.12777777777778
1900;126684.201999903;7.125
1900;126684.221999884;7.11666666666667
1900;126684.241999865;7.12777777777778
1900;126684.261999846;7.08888888888889
1900;126684.282000065;7.09444444444445
1900;126684.302000046;7.09444444444445
1900;126684.322000027;7.09444444444445
1900;126684.342000008;7.08333333333333
1900;126684.361999989;7.075
1900;126684.381999969;7.05555555555556
1900;126684.40199995;7.05555555555556
1900;126684.421999931;7.05555555555556
1900;126684.441999912;7.05833333333333
1900;126684.461999893;7.05833333333333
1900;126684.481999874;7.05833333333333
1900;126684.501999855;7.04722222222222
1900;126684.521999836;7.01388888888889
1900;126684.542000055;7.00833333333333
1900;126684.562000036;6.99722222222222
1900;126684.582000017;6.99444444444444
1900;126684.601999998;6.99444444444444
1900;126684.621999979;7
1900;126684.64199996;6.97777777777778
1900;126684.661999941;6.94444444444444
1900;126684.681999922;6.98055555555556
1900;126684.701999903;6.98055555555556
1900;126684.721999884;6.99722222222222
1900;126684.741999865;6.96111111111111
1900;126684.761999846;6.96111111111111
1900;126684.782000065;6.95
1900;126684.802000046;6.95
1900;126684.822000027;6.93055555555556
1900;126684.842000008;6.93055555555556
1900;126684.861999989;6.91111111111111
1900;126684.881999969;6.91944444444444
1900;126684.90199995;6.91944444444444
1900;126684.921999931;6.91111111111111
1900;126684.941999912;6.90555555555556
1900;126684.961999893;6.88055555555556
1900;126684.981999874;6.88055555555556
1900;126685.001999855;6.87222222222222
1900;126685.021999836;6.89166666666667
1900;126685.042000055;6.89166666666667
1900;126685.062000036;6.84722222222222
1900;126685.082000017;6.84166666666667
1900;126685.101999998;6.84166666666667
1900;126685.121999979;6.86111111111111
1900;126685.14199996;6.83611111111111
1900;126685.161999941;6.82777777777778
1900;126685.181999922;6.83611111111111
1900;126685.201999903;6.83611111111111
1900;126685.221999884;6.82222222222222
1900;126685.241999865;6.78055555555556
1900;126685.261999846;6.80555555555556
1900;126685.282000065;6.80555555555556
1900;126685.302000046;6.75833333333333
1900;126685.322000027;6.76388888888889
1900;126685.342000008;6.77777777777778
1900;126685.361999989;6.71666666666667
1900;126685.381999969;6.71666666666667
1900;126685.40199995;6.71666666666667
1900;126685.421999931;6.70833333333333
1900;126685.441999912;6.68888888888889
1900;126685.461999893;6.69444444444444
1900;126685.481999874;6.67777777777778
1900;126685.501999855;6.67777777777778
1900;126685.521999836;6.66666666666667
1900;126685.542000055;6.65277777777778
1900;126685.562000036;6.64444444444444
1900;126685.582000017;6.61944444444444
1900;126685.601999998;6.61944444444444
1900;126685.621999979;6.63611111111111
1900;126685.64199996;6.60833333333333
1900;126685.661999941;6.59722222222222
1900;126685.681999922;6.61944444444444
1900;126685.701999903;6.61944444444444
1900;126685.721999884;6.57777777777778
1900;126685.741999865;6.54722222222222
1900;126685.761999846;6.55833333333333
1900;126685.782000065;6.53888888888889
1900;126685.802000046;6.53888888888889
1900;126685.822000027;6.53611111111111
1900;126685.842000008;6.52777777777778
1900;126685.861999989;6.50555555555556
1900;126685.881999969;6.49722222222222
1900;126685.90199995;6.49722222222222
1900;126685.921999931;6.46944444444445
1900;126685.941999912;6.46944444444445
1900;126685.961999893;6.44722222222222
1900;126685.981999874;6.43888888888889
1900;126686.001999855;6.43888888888889
1900;126686.021999836;6.43055555555556
1900;126686.042000055;6.41666666666667
1900;126686.062000036;6.41111111111111
1900;126686.082000017;6.41111111111111
1900;126686.101999998;6.39166666666667
1900;126686.121999979;6.35277777777778
1900;126686.14199996;6.38055555555556
1900;126686.161999941;6.34166666666667
1900;126686.181999922;6.33888888888889
1900;126686.201999903;6.33888888888889
1900;126686.221999884;6.38055555555556
1900;126686.241999865;6.33055555555556
1900;126686.261999846;6.33333333333333
1900;126686.282000065;6.29166666666667
1900;126686.302000046;6.29166666666667
1900;126686.322000027;6.25555555555556
1900;126686.342000008;6.28333333333333
1900;126686.361999989;6.25555555555556
1900;126686.381999969;6.25555555555556
1900;126686.40199995;6.25555555555556
1900;126686.421999931;6.22222222222222
1900;126686.441999912;6.225
1900;126686.461999893;6.18611111111111
1900;126686.481999874;6.16666666666667
1900;126686.501999855;6.16666666666667
1900;126686.521999836;6.16666666666667
1900;126686.542000055;6.15555555555556
1900;126686.562000036;6.12222222222222
1900;126686.582000017;6.12222222222222
1900;126686.601999998;6.09722222222222
1900;126686.621999979;6.09166666666667
1900;126686.64199996;6.07777777777778
1900;126686.661999941;6.04722222222222
1900;126686.681999922;6.02777777777778
1900;126686.701999903;6.02777777777778
1900;126686.721999884;5.95833333333333
1900;126686.741999865;5.96388888888889
1900;126686.761999846;5.95277777777778
1900;126686.782000065;5.93055555555556
1900;126686.802000046;5.93055555555556
1900;126686.822000027;5.93055555555556
1900;126686.842000008;5.89444444444444
1900;126686.861999989;5.86944444444444
1900;126686.881999969;5.82222222222222
1900;126686.90199995;5.82222222222222
1900;126686.921999931;5.81111111111111
1900;126686.941999912;5.82222222222222
1900;126686.961999893;5.76666666666667
1900;126686.981999874;5.75277777777778
1900;126687.001999855;5.75277777777778
1900;126687.021999836;5.74722222222222
1900;126687.042000055;5.71666666666667
1900;126687.062000036;5.71388888888889
1900;126687.082000017;5.66666666666667
1900;126687.101999998;5.66666666666667
1900;126687.121999979;5.66388888888889
1900;126687.14199996;5.64444444444444
1900;126687.161999941;5.63888888888889
1900;126687.181999922;5.61666666666667
1900;126687.201999903;5.61666666666667
1900;126687.221999884;5.56388888888889
1900;126687.241999865;5.56944444444444
1900;126687.261999846;5.55
1900;126687.282000065;5.48611111111111
1900;126687.302000046;5.48611111111111
1900;126687.322000027;5.53611111111111
1900;126687.342000008;5.49444444444444
1900;126687.361999989;5.48055555555556
1900;126687.381999969;5.48055555555556
1900;126687.40199995;5.48888888888889
1900;126687.421999931;5.43611111111111
1900;126687.441999912;5.41944444444444
1900;126687.461999893;5.39722222222222
1900;126687.481999874;5.38333333333333
1900;126687.501999855;5.38333333333333
1900;126687.521999836;5.35277777777778
1900;126687.542000055;5.34722222222222
1900;126687.562000036;5.24444444444444
1900;126687.582000017;5.29166666666667
1900;126687.601999998;5.29166666666667
1900;126687.621999979;5.26388888888889
1900;126687.64199996;5.23888888888889
1900;126687.661999941;5.20555555555556
1900;126687.681999922;5.18333333333333
1900;126687.701999903;5.18333333333333
1900;126687.721999884;5.18055555555556
1900;126687.741999865;5.15
1900;126687.761999846;5.125
1900;126687.782000065;5.09166666666667
1900;126687.802000046;5.09166666666667
1900;126687.822000027;5.06944444444444
1900;126687.842000008;5.07777777777778
1900;126687.861999989;5.02222222222222
1900;126687.881999969;5.02222222222222
1900;126687.90199995;5.02222222222222
1900;126687.921999931;4.98055555555556
1900;126687.941999912;4.95277777777778
1900;126687.961999893;4.93333333333333
1900;126687.981999874;4.9
1900;126688.001999855;4.9
1900;126688.021999836;4.88888888888889
1900;126688.042000055;4.88055555555556
1900;126688.062000036;4.82222222222222
1900;126688.082000017;4.825
1900;126688.101999998;4.825
1900;126688.121999979;4.81388888888889
1900;126688.14199996;4.78333333333333
1900;126688.161999941;4.75555555555556
1900;126688.181999922;4.73611111111111
1900;126688.201999903;4.73611111111111
1900;126688.221999884;4.71111111111111
1900;126688.241999865;4.70555555555556
1900;126688.261999846;4.67222222222222
1900;126688.282000065;4.65555555555556
1900;126688.302000046;4.65555555555556
1900;126688.322000027;4.63611111111111
1900;126688.342000008;4.61666666666667
1900;126688.361999989;4.58888888888889
1900;126688.381999969;4.55833333333333
1900;126688.40199995;4.55833333333333
1900;126688.421999931;4.53888888888889
1900;126688.441999912;4.525
1900;126688.461999893;4.5
1900;126688.481999874;4.46944444444445
1900;126688.501999855;4.46944444444445
1900;126688.521999836;4.45
1900;126688.542000055;4.45
1900;126688.562000036;4.425
1900;126688.582000017;4.4
1900;126688.601999998;4.4
1900;126688.621999979;4.38611111111111
1900;126688.64199996;4.36944444444444
1900;126688.661999941;4.35277777777778
1900;126688.681999922;4.34722222222222
1900;126688.701999903;4.34722222222222
1900;126688.721999884;4.32777777777778
1900;126688.741999865;4.30277777777778
1900;126688.761999846;4.28333333333333
1900;126688.782000065;4.25277777777778
1900;126688.802000046;4.25277777777778
1900;126688.822000027;4.24444444444444
1900;126688.842000008;4.24166666666667
1900;126688.861999989;4.20833333333333
1900;126688.881999969;4.18888888888889
1900;126688.90199995;4.18888888888889
1900;126688.921999931;4.18888888888889
1900;126688.941999912;4.16666666666667
1900;126688.961999893;4.14444444444444
1900;126688.981999874;4.12777777777778
1900;126689.001999855;4.12777777777778
1900;126689.021999836;4.11666666666667
1900;126689.042000055;4.11944444444444
1900;126689.062000036;4.07777777777778
1900;126689.082000017;4.08611111111111
1900;126689.101999998;4.08611111111111
1900;126689.121999979;4.06666666666667
1900;126689.14199996;4.04722222222222
1900;126689.161999941;4.03055555555556
1900;126689.181999922;4.01111111111111
1900;126689.201999903;4.01111111111111
1900;126689.221999884;3.99722222222222
1900;126689.241999865;3.98888888888889
1900;126689.261999846;3.94166666666667
1900;126689.282000065;3.93333333333333
1900;126689.302000046;3.93333333333333
1900;126689.322000027;3.92222222222222
1900;126689.342000008;3.90277777777778
1900;126689.361999989;3.88055555555556
1900;126689.381999969;3.86388888888889
1900;126689.40199995;3.86388888888889
1900;126689.421999931;3.87222222222222
1900;126689.441999912;3.86944444444444
1900;126689.461999893;3.82222222222222
1900;126689.481999874;3.81388888888889
1900;126689.501999855;3.81388888888889
1900;126689.521999836;3.82222222222222
1900;126689.542000055;3.79444444444444
1900;126689.562000036;3.81111111111111
1900;126689.582000017;3.78333333333333
1900;126689.601999998;3.78333333333333
1900;126689.621999979;3.75555555555556
1900;126689.64199996;3.79166666666667
1900;126689.661999941;3.75
1900;126689.681999922;3.725
1900;126689.701999903;3.725
1900;126689.721999884;3.73611111111111
1900;126689.741999865;3.75555555555556
1900;126689.761999846;3.71388888888889
1900;126689.782000065;3.71666666666667
1900;126689.802000046;3.71666666666667
1900;126689.822000027;3.71666666666667
1900;126689.842000008;3.71388888888889
1900;126689.861999989;3.69444444444444
1900;126689.881999969;3.69444444444444
1900;126689.90199995;3.69444444444444
1900;126689.921999931;3.71666666666667
1900;126689.941999912;3.71111111111111
1900;126689.961999893;3.69166666666667
1900;126689.981999874;3.7
1900;126690.001999855;3.7
1900;126690.021999836;3.69444444444444
1900;126690.042000055;3.71388888888889
1900;126690.062000036;3.675
1900;126690.082000017;3.68611111111111
1900;126690.101999998;3.68611111111111
1900;126690.121999979;3.70277777777778
1900;126690.14199996;3.69444444444444
1900;126690.161999941;3.70277777777778
1900;126690.181999922;3.70555555555556
1900;126690.201999903;3.70555555555556
1900;126690.221999884;3.69166666666667
1900;126690.241999865;3.66111111111111
1900;126690.261999846;3.65555555555556
1900;126690.282000065;3.675
1900;126690.302000046;3.675
1900;126690.322000027;3.675
1900;126690.342000008;3.66111111111111
1900;126690.361999989;3.70277777777778
1900;126690.381999969;3.70277777777778
1900;126690.40199995;3.66111111111111
1900;126690.421999931;3.66666666666667
1900;126690.441999912;3.70277777777778
1900;126690.461999893;3.64722222222222
1900;126690.481999874;3.71388888888889
1900;126690.501999855;3.71388888888889
1900;126690.521999836;3.73611111111111
1900;126690.542000055;3.68055555555556
1900;126690.562000036;3.72222222222222
1900;126690.582000017;3.69166666666667
1900;126690.601999998;3.69166666666667
1900;126690.621999979;3.70277777777778
1900;126690.64199996;3.725
1900;126690.661999941;3.73333333333333
1900;126690.681999922;3.72222222222222
1900;126690.701999903;3.72222222222222
1900;126690.721999884;3.72222222222222
1900;126690.741999865;3.74444444444444
1900;126690.761999846;3.73055555555556
1900;126690.782000065;3.74166666666667
1900;126690.802000046;3.74166666666667
1900;126690.822000027;3.76944444444444
1900;126690.842000008;3.76388888888889
1900;126690.861999989;3.75277777777778
1900;126690.881999969;3.74444444444444
1900;126690.90199995;3.74444444444444
1900;126690.921999931;3.75555555555556
1900;126690.941999912;3.76111111111111
1900;126690.961999893;3.75555555555556
1900;126690.981999874;3.775
1900;126691.001999855;3.775
1900;126691.021999836;3.78333333333333
1900;126691.042000055;3.775
1900;126691.062000036;3.78333333333333
1900;126691.082000017;3.78333333333333
1900;126691.101999998;3.78333333333333
1900;126691.121999979;3.8
1900;126691.14199996;3.79444444444444
1900;126691.161999941;3.79444444444444
1900;126691.181999922;3.82222222222222
1900;126691.201999903;3.82222222222222
1900;126691.221999884;3.84166666666667
1900;126691.241999865;3.83055555555556
1900;126691.261999846;3.88333333333333
1900;126691.282000065;3.86111111111111
1900;126691.302000046;3.86111111111111
1900;126691.322000027;3.81111111111111
1900;126691.342000008;3.88055555555556
1900;126691.361999989;3.89166666666667
1900;126691.381999969;3.90277777777778
1900;126691.40199995;3.90277777777778
1900;126691.421999931;3.93055555555556
1900;126691.441999912;3.91944444444444
1900;126691.461999893;3.93333333333333
1900;126691.481999874;3.93333333333333
1900;126691.501999855;3.99722222222222
1900;126691.521999836;4
1900;126691.542000055;3.97777777777778
1900;126691.562000036;4.01944444444444
1900;126691.582000017;4.02777777777778
1900;126691.601999998;4.02777777777778
1900;126691.621999979;4.04722222222222
1900;126691.64199996;4.06944444444444
1900;126691.661999941;4.08888888888889
1900;126691.681999922;4.125
1900;126691.701999903;4.125
1900;126691.721999884;4.14444444444444
1900;126691.741999865;4.15
1900;126691.761999846;4.175
1900;126691.782000065;4.16388888888889
1900;126691.802000046;4.16388888888889
1900;126691.822000027;4.18888888888889
1900;126691.842000008;4.20277777777778
1900;126691.861999989;4.26388888888889
1900;126691.881999969;4.27777777777778
1900;126691.90199995;4.27777777777778
1900;126691.921999931;4.30277777777778
1900;126691.941999912;4.34166666666667
1900;126691.961999893;4.35555555555556
1900;126691.981999874;4.38611111111111
1900;126692.001999855;4.38611111111111
1900;126692.021999836;4.38611111111111
1900;126692.042000055;4.41944444444444
1900;126692.062000036;4.43888888888889
1900;126692.082000017;4.46111111111111
1900;126692.101999998;4.46111111111111
1900;126692.121999979;4.48055555555556
1900;126692.14199996;4.48888888888889
1900;126692.161999941;4.52777777777778
1900;126692.181999922;4.55
1900;126692.201999903;4.55
1900;126692.221999884;4.55833333333333
1900;126692.241999865;4.58611111111111
1900;126692.261999846;4.63333333333333
1900;126692.282000065;4.63333333333333
1900;126692.302000046;4.64722222222222
1900;126692.322000027;4.68333333333333
1900;126692.342000008;4.69444444444444
1900;126692.361999989;4.73333333333333
1900;126692.381999969;4.75
1900;126692.40199995;4.75
1900;126692.421999931;4.75555555555556
1900;126692.441999912;4.80555555555556
1900;126692.461999893;4.84166666666667
1900;126692.481999874;4.86111111111111
1900;126692.501999855;4.86111111111111
1900;126692.521999836;4.88055555555556
1900;126692.542000055;4.89444444444444
1900;126692.562000036;4.93055555555556
1900;126692.582000017;4.93055555555556
1900;126692.601999998;4.96111111111111
1900;126692.621999979;4.96944444444445
1900;126692.64199996;5.00833333333333
1900;126692.661999941;5.04722222222222
1900;126692.681999922;5.04722222222222
1900;126692.701999903;5.05833333333333
1900;126692.721999884;5.09166666666667
1900;126692.741999865;5.11111111111111
1900;126692.761999846;5.15
1900;126692.782000065;5.16944444444444
1900;126692.802000046;5.16944444444444
1900;126692.822000027;5.18611111111111
1900;126692.842000008;5.21944444444445
1900;126692.861999989;5.24444444444444
1900;126692.881999969;5.28333333333333
1900;126692.90199995;5.28333333333333
1900;126692.921999931;5.29444444444444
1900;126692.941999912;5.31388888888889
1900;126692.961999893;5.35277777777778
1900;126692.981999874;5.39722222222222
1900;126693.001999855;5.39722222222222
1900;126693.021999836;5.4
1900;126693.042000055;5.44166666666667
1900;126693.062000036;5.46111111111111
1900;126693.082000017;5.46111111111111
1900;126693.101999998;5.49722222222222
1900;126693.121999979;5.51944444444444
1900;126693.14199996;5.525
1900;126693.161999941;5.56944444444444
1900;126693.181999922;5.59722222222222
1900;126693.201999903;5.59722222222222
1900;126693.221999884;5.60833333333333
1900;126693.241999865;5.625
1900;126693.261999846;5.67222222222222
1900;126693.282000065;5.675
1900;126693.302000046;5.675
1900;126693.322000027;5.70277777777778
1900;126693.342000008;5.71666666666667
1900;126693.361999989;5.775
1900;126693.381999969;5.775
1900;126693.40199995;5.78333333333333
1900;126693.421999931;5.81111111111111
1900;126693.441999912;5.84166666666667
1900;126693.461999893;5.86111111111111
1900;126693.481999874;5.875
1900;126693.501999855;5.875
1900;126693.521999836;5.90277777777778
1900;126693.542000055;5.91388888888889
1900;126693.562000036;5.95277777777778
1900;126693.582000017;5.97777777777778
1900;126693.601999998;5.97777777777778
1900;126693.621999979;5.98888888888889
1900;126693.64199996;6.00277777777778
1900;126693.661999941;6.05833333333333
1900;126693.681999922;6.07777777777778
1900;126693.701999903;6.07777777777778
1900;126693.721999884;6.08611111111111
1900;126693.741999865;6.11111111111111
1900;126693.761999846;6.13611111111111
1900;126693.782000065;6.15555555555556
1900;126693.802000046;6.15555555555556
1900;126693.822000027;6.175
1900;126693.842000008;6.18611111111111
1900;126693.861999989;6.25555555555556
1900;126693.881999969;6.25555555555556
1900;126693.90199995;6.25555555555556
1900;126693.921999931;6.26944444444444
1900;126693.941999912;6.29166666666667
1900;126693.961999893;6.31388888888889
1900;126693.981999874;6.32777777777778
1900;126694.001999855;6.32777777777778
1900;126694.021999836;6.35277777777778
1900;126694.042000055;6.37222222222222
1900;126694.062000036;6.39166666666667
1900;126694.082000017;6.39166666666667
1900;126694.101999998;6.39166666666667
1900;126694.121999979;6.40833333333333
1900;126694.14199996;6.41111111111111
1900;126694.161999941;6.43888888888889
1900;126694.181999922;6.43888888888889
1900;126694.201999903;6.43888888888889
1900;126694.221999884;6.45
1900;126694.241999865;6.46944444444445
1900;126694.261999846;6.48888888888889
1900;126694.282000065;6.49166666666667
1900;126694.302000046;6.49166666666667
1900;126694.322000027;6.51666666666667
1900;126694.342000008;6.54444444444444
1900;126694.361999989;6.51944444444444
1900;126694.381999969;6.51944444444444
1900;126694.40199995;6.51944444444444
1900;126694.421999931;6.56666666666667
1900;126694.441999912;6.55555555555556
1900;126694.461999893;6.575
1900;126694.481999874;6.575
1900;126694.501999855;6.58055555555556
1900;126694.521999836;6.59722222222222
1900;126694.542000055;6.61388888888889
1900;126694.562000036;6.61944444444444
1900;126694.582000017;6.61944444444444
1900;126694.601999998;6.61944444444444
1900;126694.621999979;6.61944444444444
1900;126694.64199996;6.63611111111111
1900;126694.661999941;6.64722222222222
1900;126694.681999922;6.64444444444444
1900;126694.701999903;6.64444444444444
1900;126694.721999884;6.66666666666667
1900;126694.741999865;6.67222222222222
1900;126694.761999846;6.675
1900;126694.782000065;6.69444444444444
1900;126694.802000046;6.69444444444444
1900;126694.822000027;6.70833333333333
1900;126694.842000008;6.69722222222222
1900;126694.861999989;6.70833333333333
1900;126694.881999969;6.70833333333333
1900;126694.90199995;6.70833333333333
1900;126694.921999931;6.73333333333333
1900;126694.941999912;6.70833333333333
1900;126694.961999893;6.70833333333333
1900;126694.981999874;6.70833333333333
1900;126695.001999855;6.70833333333333
1900;126695.021999836;6.71666666666667
1900;126695.042000055;6.73611111111111
1900;126695.062000036;6.72777777777778
1900;126695.082000017;6.74166666666667
1900;126695.101999998;6.74166666666667
1900;126695.121999979;6.71666666666667
1900;126695.14199996;6.73611111111111
1900;126695.161999941;6.74444444444444
1900;126695.181999922;6.75277777777778
1900;126695.201999903;6.75277777777778
1900;126695.221999884;6.75833333333333
1900;126695.241999865;6.75833333333333
1900;126695.261999846;6.78333333333333
1900;126695.282000065;6.76666666666667
1900;126695.302000046;6.76666666666667
1900;126695.322000027;6.78055555555556
1900;126695.342000008;6.79166666666667
1900;126695.361999989;6.79722222222222
1900;126695.381999969;6.80277777777778
1900;126695.40199995;6.80277777777778
1900;126695.421999931;6.79722222222222
1900;126695.441999912;6.79722222222222
1900;126695.461999893;6.80555555555556
1900;126695.481999874;6.83055555555556
1900;126695.501999855;6.83055555555556
1900;126695.521999836;6.85555555555556
1900;126695.542000055;6.85277777777778
1900;126695.562000036;6.85555555555556
1900;126695.582000017;6.86944444444444
1900;126695.601999998;6.86944444444444
1900;126695.621999979;6.89166666666667
1900;126695.64199996;6.89722222222222
1900;126695.661999941;6.88888888888889
1900;126695.681999922;6.90555555555556
1900;126695.701999903;6.90555555555556
1900;126695.721999884;6.89166666666667
1900;126695.741999865;6.90555555555556
1900;126695.761999846;6.95555555555556
1900;126695.782000065;6.93055555555556
1900;126695.802000046;6.93055555555556
1900;126695.822000027;6.96111111111111
1900;126695.842000008;6.98611111111111
1900;126695.861999989;7
1900;126695.881999969;7.00833333333333
1900;126695.90199995;7.00833333333333
1900;126695.921999931;7.00833333333333
1900;126695.941999912;7.01388888888889
1900;126695.961999893;7.04444444444444
1900;126695.981999874;7.03333333333333
1900;126696.001999855;7.03333333333333
1900;126696.021999836;7.05833333333333
1900;126696.042000055;7.075
1900;126696.062000036;7.09444444444445
1900;126696.082000017;7.08888888888889
1900;126696.101999998;7.08888888888889
1900;126696.121999979;7.125
1900;126696.14199996;7.14722222222222
1900;126696.161999941;7.13333333333333
1900;126696.181999922;7.14444444444444
1900;126696.201999903;7.14444444444444
1900;126696.221999884;7.15555555555556
1900;126696.241999865;7.16388888888889
1900;126696.261999846;7.14722222222222
1900;126696.282000065;7.14722222222222
1900;126696.302000046;7.18333333333333
1900;126696.322000027;7.22222222222222
1900;126696.342000008;7.19444444444444
1900;126696.361999989;7.21666666666667
1900;126696.381999969;7.24444444444444
1900;126696.40199995;7.24444444444444
1900;126696.421999931;7.25
1900;126696.441999912;7.25555555555556
1900;126696.461999893;7.25555555555556
1900;126696.481999874;7.25555555555556
1900;126696.501999855;7.28888888888889
1900;126696.521999836;7.29166666666667
1900;126696.542000055;7.28055555555556
1900;126696.562000036;7.29166666666667
1900;126696.582000017;7.28333333333333
1900;126696.601999998;7.28333333333333
1900;126696.621999979;7.29166666666667
1900;126696.64199996;7.29444444444444
1900;126696.661999941;7.28333333333333
1900;126696.681999922;7.31111111111111
1900;126696.701999903;7.31111111111111
1900;126696.721999884;7.30277777777778
1900;126696.741999865;7.29444444444444
1900;126696.761999846;7.3
1900;126696.782000065;7.32222222222222
1900;126696.802000046;7.32222222222222
1900;126696.822000027;7.26944444444444
1900;126696.842000008;7.26111111111111
1900;126696.861999989;7.31111111111111
1900;126696.881999969;7.28333333333333
1900;126696.90199995;7.28333333333333
1900;126696.921999931;7.31111111111111
1900;126696.941999912;7.31388888888889
1900;126696.961999893;7.27222222222222
1900;126696.981999874;7.21666666666667
1900;126697.001999855;7.21666666666667
1900;126697.021999836;7.26111111111111
1900;126697.042000055;7.28333333333333
1900;126697.062000036;7.23055555555556
1900;126697.082000017;7.25555555555556
1900;126697.101999998;7.25555555555556
1900;126697.121999979;7.21666666666667
1900;126697.14199996;7.21388888888889
1900;126697.161999941;7.21388888888889
1900;126697.181999922;7.18611111111111
1900;126697.201999903;7.18611111111111
1900;126697.221999884;7.21111111111111
1900;126697.241999865;7.20555555555556
1900;126697.261999846;7.17777777777778
1900;126697.282000065;7.17777777777778
1900;126697.302000046;7.17777777777778
1900;126697.322000027;7.16666666666667
1900;126697.342000008;7.17777777777778
1900;126697.361999989;7.14166666666667
1900;126697.381999969;7.12777777777778
1900;126697.40199995;7.12777777777778
1900;126697.421999931;7.14722222222222
1900;126697.441999912;7.14166666666667
1900;126697.461999893;7.14166666666667
1900;126697.481999874;7.11666666666667
1900;126697.501999855;7.11666666666667
1900;126697.521999836;7.12777777777778
1900;126697.542000055;7.11666666666667
1900;126697.562000036;7.09444444444445
1900;126697.582000017;7.07777777777778
1900;126697.601999998;7.07777777777778
1900;126697.621999979;7.10555555555556
1900;126697.64199996;7.075
1900;126697.661999941;7.07777777777778
1900;126697.681999922;7.08333333333333
1900;126697.701999903;7.08333333333333
1900;126697.721999884;7.06666666666667
1900;126697.741999865;7.04722222222222
1900;126697.761999846;7.08888888888889
1900;126697.782000065;7.03888888888889
1900;126697.802000046;7.03888888888889
1900;126697.822000027;7.02777777777778
1900;126697.842000008;7.03888888888889
1900;126697.861999989;7
1900;126697.881999969;7
1900;126697.90199995;7
1900;126697.921999931;6.99722222222222
1900;126697.941999912;7
1900;126697.961999893;6.96111111111111
1900;126697.981999874;6.96944444444445
1900;126698.001999855;6.96944444444445
1900;126698.021999836;6.96111111111111
1900;126698.042000055;6.93055555555556
1900;126698.062000036;6.91666666666667
1900;126698.082000017;6.89166666666667
1900;126698.101999998;6.89166666666667
1900;126698.121999979;6.88611111111111
1900;126698.14199996;6.86944444444444
1900;126698.161999941;6.85277777777778
1900;126698.181999922;6.83611111111111
1900;126698.201999903;6.83611111111111
1900;126698.221999884;6.79722222222222
1900;126698.241999865;6.80555555555556
1900;126698.261999846;6.79166666666667
1900;126698.282000065;6.77222222222222
1900;126698.302000046;6.77222222222222
1900;126698.322000027;6.78611111111111
1900;126698.342000008;6.75277777777778
1900;126698.361999989;6.77777777777778
1900;126698.381999969;6.74166666666667
1900;126698.40199995;6.74166666666667
1900;126698.421999931;6.70277777777778
1900;126698.441999912;6.69722222222222
1900;126698.461999893;6.69444444444444
1900;126698.481999874;6.67222222222222
1900;126698.501999855;6.67222222222222
1900;126698.521999836;6.68888888888889
1900;126698.542000055;6.66666666666667
1900;126698.562000036;6.65277777777778
1900;126698.582000017;6.64722222222222
1900;126698.601999998;6.64722222222222
1900;126698.621999979;6.59722222222222
1900;126698.64199996;6.60833333333333
1900;126698.661999941;6.58888888888889
1900;126698.681999922;6.56111111111111
1900;126698.701999903;6.56111111111111
1900;126698.721999884;6.58055555555556
1900;126698.741999865;6.55555555555556
1900;126698.761999846;6.53055555555556
1900;126698.782000065;6.525
1900;126698.802000046;6.525
1900;126698.822000027;6.51666666666667
1900;126698.842000008;6.49722222222222
1900;126698.861999989;6.46111111111111
1900;126698.881999969;6.46666666666667
1900;126698.90199995;6.46666666666667
1900;126698.921999931;6.45
1900;126698.941999912;6.46111111111111
1900;126698.961999893;6.42222222222222
1900;126698.981999874;6.43611111111111
1900;126699.001999855;6.43611111111111
1900;126699.021999836;6.40277777777778
1900;126699.042000055;6.40833333333333
1900;126699.062000036;6.42222222222222
1900;126699.082000017;6.37777777777778
